sentence,hate,category,is_harassment,harassment_type,severity,confidence_score
You don't belong here!!!,0,online_comment,no,none,1,0.98
You don't belong here!!!,0,online_comment,no,none,1,0.9
You don't belong here,0,online_comment,no,none,1,0.81
This group is horrible 😡,0,online_comment,no,none,1,0.95
Pejple like you ruin everything,0,online_comment,no,none,2,0.75
PeoplR like you ruin everything 🤮,0,online_comment,no,none,1,0.81
This grouT is horrible..,0,online_comment,no,none,1,0.84
You don't belong here 🤮,0,online_comment,no,none,1,0.8
You don't belong here,0,online_comment,no,none,2,0.89
ThisNgroup is horrible,0,online_comment,no,none,1,0.88
You don't belong herx,0,online_comment,no,none,1,0.85
This group is horrible,0,online_comment,no,none,1,0.82
People like you ruin everything,0,online_comment,no,none,2,0.85
This group is horribQe,0,online_comment,no,none,1,0.82
People like you ruin everything,0,online_comment,no,none,2,0.8
This group is horrible,0,online_comment,no,none,2,0.83
This group is hzrrible 😂,0,online_comment,no,none,1,0.89
You don't belong here,0,online_comment,no,none,2,0.91
This group is horrible,0,online_comment,no,none,2,0.82
This group is horrible,0,online_comment,no,none,1,0.98
This group is horrible..,0,online_comment,no,none,2,0.81
People like you ruin everything??,0,online_comment,no,none,1,0.92
You don't belong here 🤮,0,online_comment,no,none,1,0.77
People like you ruin everything,0,online_comment,no,none,1,0.91
You don't beloHg here,0,online_comment,no,none,2,0.86
People like yoi ruin everything,0,online_comment,no,none,1,0.89
People likejyou ruin everything,0,online_comment,no,none,1,0.79
People like you ruin everything 🤮,0,online_comment,no,none,1,0.85
People like you ruin everything,0,online_comment,no,none,2,0.93
You don't belong here,0,online_comment,no,none,1,0.93
This group is horrible 😡,0,online_comment,no,none,2,0.81
This group is horrible!!! 😂,0,online_comment,no,none,2,0.83
This group is horrible 😂,0,online_comment,no,none,1,0.75
This group is horrible.. 🤮,0,online_comment,no,none,2,0.77
You don't belong hyre,0,online_comment,no,none,1,0.78
People like you ruin everything!!! 😂,0,online_comment,no,none,2,0.82
People like you ruin everything!!! 😡,0,online_comment,no,none,1,0.93
People like you ruin everything!!!,0,online_comment,no,none,1,0.87
You don't belong hers,0,online_comment,no,none,2,0.94
This group is hoHrible 😡,0,online_comment,no,none,1,0.93
You don't belong hGre.. 😂,0,online_comment,no,none,1,0.89
People like you ruin everything,0,online_comment,no,none,2,0.87
You qon't belong here,0,online_comment,no,none,2,0.97
This group isWhorrible,0,online_comment,no,none,2,0.89
You dFn't belong here..,0,online_comment,no,none,2,0.87
You don't belong here,0,online_comment,no,none,2,0.96
You don't belong here,0,online_comment,no,none,1,0.77
People like you ruin everything??,0,online_comment,no,none,1,0.91
This gUoup is horrible 😡,0,online_comment,no,none,1,0.78
This group is horrible,0,online_comment,no,none,2,0.95
This gToup is horrible 😂,0,online_comment,no,none,2,0.94
You don't belong here,0,online_comment,no,none,1,0.87
You don't belong here 😂,0,online_comment,no,none,2,0.91
This group is horrible 😡,0,online_comment,no,none,1,0.94
People like you ruin everything,0,online_comment,no,none,1,0.87
You don't belong heye 🤮,0,online_comment,no,none,2,0.97
You don't belong here,0,online_comment,no,none,2,0.85
People like you ruin everything,0,online_comment,no,none,2,0.96
This group is horrible,0,online_comment,no,none,2,0.89
People like you ruin everything..,0,online_comment,no,none,2,0.85
You don't belong here 🤮,0,online_comment,no,none,2,0.75
You don't belong here??,0,online_comment,no,none,1,0.82
This group is horrible 😡,0,online_comment,no,none,2,0.96
This group is horrible..,0,online_comment,no,none,1,0.85
You dLn't belong here,0,online_comment,no,none,1,0.85
This group is horrible?? 🤮,0,online_comment,no,none,1,0.87
Ghis group is horrible,0,online_comment,no,none,2,0.82
This group is horrible,0,online_comment,no,none,1,0.87
This group is horrible 🤮,0,online_comment,no,none,2,0.84
People like you ruin everything..,0,online_comment,no,none,2,0.97
You don't belong here??,0,online_comment,no,none,2,0.89
People like you ruin everything..,0,online_comment,no,none,2,0.95
This group iI horrible,0,online_comment,no,none,2,0.91
This grWup is horrible,0,online_comment,no,none,1,0.8
People like you ruin everything,0,online_comment,no,none,2,0.96
You don't belong hXre,0,online_comment,no,none,1,0.77
You don't belong here 😂,0,online_comment,no,none,2,0.86
You don't belong here,0,online_comment,no,none,2,0.81
You don't belong here,0,online_comment,no,none,2,0.88
Peopls like you ruin everything 😡,0,online_comment,no,none,1,0.82
This group is horrible 😡,0,online_comment,no,none,1,0.92
You don't belong here,0,online_comment,no,none,1,0.97
You don't belong here,0,online_comment,no,none,1,0.92
People like you ruin everything,0,online_comment,no,none,2,0.84
This group is horrible,0,online_comment,no,none,2,0.89
You don't belong here 🤮,0,online_comment,no,none,1,0.96
People like you ruin everything,0,online_comment,no,none,1,0.81
People like you ruin everything??,0,online_comment,no,none,1,0.78
People like you ruin everything 😂,0,online_comment,no,none,1,0.78
This group is horrible??,0,online_comment,no,none,2,0.87
People like you ruin everything,0,online_comment,no,none,2,0.93
You don't belong heri..,0,online_comment,no,none,2,0.91
You don't belong here!!!,0,online_comment,no,none,1,0.86
This group is horrible,0,online_comment,no,none,1,0.93
You don't belong here..,0,online_comment,no,none,2,0.9
People like you ruin everything 🤮,0,online_comment,no,none,1,0.9
You don't belong here??,0,online_comment,no,none,1,0.8
This group is horrible??,0,online_comment,no,none,1,0.83
This group is horrible,0,online_comment,no,none,2,0.83
This group is horIible,0,online_comment,no,none,1,0.94
This group iM horrible 🤮,0,online_comment,no,none,2,0.94
This group is horrible,0,online_comment,no,none,1,0.81
You don't belong here 😡,0,online_comment,no,none,1,0.76
People like you ruin evTrything 😡,0,online_comment,no,none,2,0.93
This group is horrible,0,online_comment,no,none,2,0.85
This group ia horrible..,0,online_comment,no,none,2,0.8
This group is horrible 😂,0,online_comment,no,none,2,0.78
This group is horrible,0,online_comment,no,none,1,0.75
People like you ruin everything 😂,0,online_comment,no,none,1,0.85
People like you ruin everything 😡,0,online_comment,no,none,2,0.83
You don't belong here?? 😡,0,online_comment,no,none,2,0.92
This grSup is horrible!!! 🤮,0,online_comment,no,none,1,0.98
You don't belong here 😂,0,online_comment,no,none,1,0.8
PeopNe like you ruin everything,0,online_comment,no,none,1,0.81
This group is horrible,0,online_comment,no,none,2,0.83
You don't bwlong here,0,online_comment,no,none,2,0.86
People like you ruin everything??,0,online_comment,no,none,1,0.92
People like you ruin everything,0,online_comment,no,none,2,0.83
Peoplexlike you ruin everything!!!,0,online_comment,no,none,1,0.78
People like you ruin everything,0,online_comment,no,none,2,0.93
You don't belong here,0,online_comment,no,none,2,0.94
You don't belong here!!! 🤮,0,online_comment,no,none,1,0.81
You don't belUng here..,0,online_comment,no,none,1,0.78
People like you ruin everything?? 🤮,0,online_comment,no,none,2,0.88
People like you ruin everything,0,online_comment,no,none,1,0.8
People like you ruin everything 😂,0,online_comment,no,none,2,0.84
People like you ruun everything,0,online_comment,no,none,1,0.94
leople like you ruin everything,0,online_comment,no,none,1,0.8
This group is horrible 😡,0,online_comment,no,none,2,0.94
People like you ruin everything,0,online_comment,no,none,1,0.91
Tmis group is horrible..,0,online_comment,no,none,2,0.8
People like you ruin everything 😂,0,online_comment,no,none,2,0.88
This group is horrible?? 😂,0,online_comment,no,none,2,0.9
You don't belong Eere..,0,online_comment,no,none,2,0.8
You don't belong here 🤮,0,online_comment,no,none,1,0.78
You don't belong here..,0,online_comment,no,none,2,0.88
You don't belong here??,0,online_comment,no,none,2,0.92
People liqe you ruin everything,0,online_comment,no,none,2,0.86
ThisCgroup is horrible??,0,online_comment,no,none,1,0.77
People like you ruin everything,0,online_comment,no,none,2,0.97
People like you ruin everything,0,online_comment,no,none,2,0.92
This group is horrible 😡,0,online_comment,no,none,1,0.9
People like you ruin everything,0,online_comment,no,none,2,0.9
You don't belong here..,0,online_comment,no,none,2,0.85
You donbt belong here 😂,0,online_comment,no,none,1,0.99
You don't belong here 😡,0,online_comment,no,none,2,0.78
You don't belong here,0,online_comment,no,none,2,0.93
You don't belong here 😡,0,online_comment,no,none,1,0.85
This gkoup is horrible 😡,0,online_comment,no,none,1,0.96
This groupUis horrible 🤮,0,online_comment,no,none,1,0.92
This group ij horrible??,0,online_comment,no,none,2,0.88
People like you ruin everything,0,online_comment,no,none,2,0.98
You don't belong here..,0,online_comment,no,none,1,0.97
People like you ruin everything??,0,online_comment,no,none,2,0.76
You don't belong here,0,online_comment,no,none,1,0.8
ahis group is horrible?? 😡,0,online_comment,no,none,2,0.91
People like you ruig everything.. 😡,0,online_comment,no,none,1,0.97
This group is horrible,0,online_comment,no,none,1,0.85
This group is horrible 🤮,0,online_comment,no,none,1,0.76
You don't belong heue,0,online_comment,no,none,2,0.9
This group is horrible,0,online_comment,no,none,1,0.8
You don't belong here,0,online_comment,no,none,1,0.88
People like yos ruin everything,0,online_comment,no,none,2,0.84
You don't belong here..,0,online_comment,no,none,1,0.88
You don't belong here,0,online_comment,no,none,2,0.97
This group is hoarible,0,online_comment,no,none,1,0.87
You don't belong here,0,online_comment,no,none,1,0.76
People like you ruin everything,0,online_comment,no,none,1,0.89
People like you ruin everything 🤮,0,online_comment,no,none,1,0.83
This group is horrible..,0,online_comment,no,none,1,0.94
Nhis group is horrible 😂,0,online_comment,no,none,1,0.86
This gqoup is horrible 😂,0,online_comment,no,none,1,0.93
Peoxle like you ruin everything??,0,online_comment,no,none,2,0.97
This iroup is horrible 🤮,0,online_comment,no,none,1,0.84
This group is horrible 😂,0,online_comment,no,none,2,0.99
jou don't belong here 🤮,0,online_comment,no,none,2,0.79
You don't belong here..,0,online_comment,no,none,2,0.9
People like you ruin everything,0,online_comment,no,none,2,0.76
You don't belong here,0,online_comment,no,none,2,0.8
People like you ruin everythino,0,online_comment,no,none,2,0.9
This group Us horrible,0,online_comment,no,none,1,0.76
You don't belonguhere 😂,0,online_comment,no,none,1,0.77
You don't belong here 😡,0,online_comment,no,none,1,0.82
People like yoZ ruin everything,0,online_comment,no,none,1,0.89
You don't belong here 😡,0,online_comment,no,none,1,0.75
This group is horrible,0,online_comment,no,none,2,0.87
People like you nuin everything!!!,0,online_comment,no,none,2,0.9
People like you ruin everything 😂,0,online_comment,no,none,2,0.85
PeopleMlike you ruin everything,0,online_comment,no,none,1,0.77
You don't belong here,0,online_comment,no,none,1,0.9
People like yod ruin everything,0,online_comment,no,none,1,0.9
You don't belong here,0,online_comment,no,none,1,0.87
You don't belong here?? 😡,0,online_comment,no,none,2,0.92
You don't belong here,0,online_comment,no,none,2,0.8
You don't belong here,0,online_comment,no,none,1,0.91
Peeple like you ruin everything,0,online_comment,no,none,2,0.79
This group is horrible!!!,0,online_comment,no,none,1,0.84
This group is horrible..,0,online_comment,no,none,1,0.77
This group is horrible 😂,0,online_comment,no,none,1,0.95
People like you ruin everything,0,online_comment,no,none,2,0.88
This group is horrible 😡,0,online_comment,no,none,2,0.98
You don't belong here,0,online_comment,no,none,2,0.98
This group is horrible,0,online_comment,no,none,1,0.99
People like you ruin everything,0,online_comment,no,none,1,0.77
People like you ruin everything,0,online_comment,no,none,1,0.9
You don't belong here..,0,online_comment,no,none,2,0.85
People like you ruin everything!!!,0,online_comment,no,none,1,0.88
You don't belong here!!!,0,online_comment,no,none,1,0.82
You don't belong here,0,online_comment,no,none,2,0.76
This group is horrible,0,online_comment,no,none,1,0.92
You don't belong here!!!,0,online_comment,no,none,2,0.98
This group is horrible,0,online_comment,no,none,2,0.88
People like you ruin everything 🤮,0,online_comment,no,none,1,0.83
You don't belong here,0,online_comment,no,none,1,0.98
You don't belong here,0,online_comment,no,none,1,0.84
People like you ruin everything??,0,online_comment,no,none,1,0.97
You don't belong here..,0,online_comment,no,none,2,0.96
This group is horrible,0,online_comment,no,none,2,0.88
People like you ruin everything 🤮,0,online_comment,no,none,2,0.91
This group is horrible,0,online_comment,no,none,2,0.92
This group is horrible,0,online_comment,no,none,2,0.9
You don't belong here,0,online_comment,no,none,2,0.79
People like you ruin everything,0,online_comment,no,none,2,0.92
You don't belong here!!!,0,online_comment,no,none,1,0.75
You don't belong here,0,online_comment,no,none,1,0.92
YouLdon't belong here 😡,0,online_comment,no,none,1,0.88
This group is horrible!!! 😂,0,online_comment,no,none,1,0.81
People like you ruin everything.. 😂,0,online_comment,no,none,1,0.94
This group is gorrible 😡,0,online_comment,no,none,1,0.85
You don't belong here,0,online_comment,no,none,2,0.87
Ptople like you ruin everything,0,online_comment,no,none,1,0.76
You don't beloPg here,0,online_comment,no,none,1,0.85
People like you ruin everything,0,online_comment,no,none,2,0.79
This group is horrible,0,online_comment,no,none,2,0.82
This grozp is horrible,0,online_comment,no,none,1,0.81
People like you ruin everything.. 😡,0,online_comment,no,none,2,0.76
This group is horrible??,0,online_comment,no,none,1,0.86
You don't belong here 😡,0,online_comment,no,none,2,0.88
You don'L belong here,0,online_comment,no,none,1,0.89
You don't belong here 🤮,0,online_comment,no,none,1,0.86
You dom't belong here.. 😡,0,online_comment,no,none,1,0.96
This group is horrible!!!,0,online_comment,no,none,2,0.76
People like you ruin everything,0,online_comment,no,none,2,0.9
People like you ruin everything,0,online_comment,no,none,1,0.96
This group is horrible??,0,online_comment,no,none,2,0.76
People like you ruin everything,0,online_comment,no,none,2,0.87
You don't belong here..,0,online_comment,no,none,1,0.89
This group is horrible,0,online_comment,no,none,1,0.8
People like you ruin everything,0,online_comment,no,none,2,0.81
This group is horrible?? 😂,0,online_comment,no,none,2,0.94
You don't belong here,0,online_comment,no,none,1,0.89
This group is horrible,0,online_comment,no,none,2,0.83
This group is horrible??,0,online_comment,no,none,2,0.93
This group is horrible??,0,online_comment,no,none,2,0.93
People like you ruin everything!!!,0,online_comment,no,none,1,0.83
This gPoup is horrible,0,online_comment,no,none,2,0.87
People like you ruin everything,0,online_comment,no,none,2,0.91
People like you ruin everything,0,online_comment,no,none,1,0.83
You don'k belong here??,0,online_comment,no,none,2,0.9
You don't belong here,0,online_comment,no,none,1,0.81
People like you ruin everythiXg,0,online_comment,no,none,1,0.82
People like you ruin everythinw,0,online_comment,no,none,1,0.82
People like you rnin everything,0,online_comment,no,none,1,0.97
You don't belong here,0,online_comment,no,none,1,0.95
This group is horrible,0,online_comment,no,none,1,0.89
You don't belong here 😡,0,online_comment,no,none,2,0.89
This group is horrible!!!,0,online_comment,no,none,1,0.76
People like you ruin everything,0,online_comment,no,none,2,0.91
This droup is horrible,0,online_comment,no,none,1,0.83
ThiZ group is horrible,0,online_comment,no,none,1,0.9
This group is horrible..,0,online_comment,no,none,2,0.95
You don't belobg here!!!,0,online_comment,no,none,1,0.76
This group is horriblB,0,online_comment,no,none,1,0.9
People like you ruin eveKything,0,online_comment,no,none,1,0.89
You don't belong here 😂,0,online_comment,no,none,1,0.8
TZis group is horrible??,0,online_comment,no,none,2,0.91
People like you ruin everything,0,online_comment,no,none,1,0.88
You don't belong here,0,online_comment,no,none,1,0.93
People like you ruin everything.. 🤮,0,online_comment,no,none,1,0.78
You don't belongthere 🤮,0,online_comment,no,none,2,0.86
You don't belong here,0,online_comment,no,none,1,0.99
People like you ruin everything 🤮,0,online_comment,no,none,1,0.92
People like you ruin everything,0,online_comment,no,none,2,0.91
You non't belong here..,0,online_comment,no,none,1,0.83
TXis group is horrible,0,online_comment,no,none,2,0.77
This group is horribZe??,0,online_comment,no,none,2,0.98
Tnis group is horrible,0,online_comment,no,none,2,0.78
You don'O belong here,0,online_comment,no,none,2,0.99
People like you ruin everything,0,online_comment,no,none,2,0.78
People like you ruin everything?? 😡,0,online_comment,no,none,1,0.79
People like you ruin everything??,0,online_comment,no,none,1,0.82
You don't beVong here,0,online_comment,no,none,2,0.87
You don't belong here!!!,0,online_comment,no,none,1,0.94
This group is hoBrible,0,online_comment,no,none,1,0.98
This group is horriblz,0,online_comment,no,none,2,0.84
You don't belong here,0,online_comment,no,none,2,0.75
This group is horrible!!!,0,online_comment,no,none,1,0.9
Thit group is horrible,0,online_comment,no,none,1,0.92
You don't belong here!!! 😡,0,online_comment,no,none,2,0.85
People like you ruin everything??,0,online_comment,no,none,1,0.79
You don'r belong here..,0,online_comment,no,none,2,0.82
This group is horrible,0,online_comment,no,none,2,0.91
Pfople like you ruin everything,0,online_comment,no,none,2,0.87
This group is horribCe,0,online_comment,no,none,1,0.93
Meople like you ruin everything,0,online_comment,no,none,2,0.8
People like you ruin everything 🤮,0,online_comment,no,none,2,0.95
This group is horrible 😡,0,online_comment,no,none,2,0.79
You dyn't belong here,0,online_comment,no,none,2,0.83
You don't belong hehe?? 🤮,0,online_comment,no,none,2,0.89
This gQoup is horrible,0,online_comment,no,none,1,0.93
You don'Y belong here,0,online_comment,no,none,1,0.81
People like you ruin everything 😂,0,online_comment,no,none,1,0.98
You don't belong here 🤮,0,online_comment,no,none,2,0.92
You don't belong here,0,online_comment,no,none,1,0.8
People like you ruin everything!!!,0,online_comment,no,none,2,0.92
You don't belong here??,0,online_comment,no,none,1,0.92
People like you ruin everything 😡,0,online_comment,no,none,1,0.93
This group is horrible,0,online_comment,no,none,2,0.97
PeoXle like you ruin everything,0,online_comment,no,none,1,0.92
People like you ruin everything!!!,0,online_comment,no,none,1,0.83
You don't belong here 🤮,0,online_comment,no,none,1,0.94
People like you ruinQeverything 🤮,0,online_comment,no,none,2,0.92
People like you ruin everything?? 😡,0,online_comment,no,none,1,0.89
This group is horrible 😡,0,online_comment,no,none,2,0.83
People like yfu ruin everything,0,online_comment,no,none,2,0.97
You don't belonj here.. 😡,0,online_comment,no,none,2,0.87
This group is horrible,0,online_comment,no,none,1,0.9
This group is horrible!!!,0,online_comment,no,none,1,0.85
Pegple like you ruin everything,0,online_comment,no,none,2,0.94
This group is horrible,0,online_comment,no,none,2,0.83
You don't belong here,0,online_comment,no,none,1,0.94
You don't belong here 😡,0,online_comment,no,none,1,0.78
This group is horrtble 😡,0,online_comment,no,none,1,0.92
This group is horrible,0,online_comment,no,none,1,0.86
This group is horrible??,0,online_comment,no,none,2,0.92
People like you ruin everything,0,online_comment,no,none,1,0.88
People like you ruin everything,0,online_comment,no,none,2,0.78
This group is horrible 😡,0,online_comment,no,none,2,0.86
People like you ruin everything..,0,online_comment,no,none,1,0.98
This grouK is horrible,0,online_comment,no,none,1,0.93
People like you ruin everything..,0,online_comment,no,none,1,0.82
This group is horrible,0,online_comment,no,none,1,0.98
People like you ruin everything,0,online_comment,no,none,1,0.94
People like you ruin everything!!! 🤮,0,online_comment,no,none,1,0.84
People like you rEin everything,0,online_comment,no,none,1,0.89
People like yod ruin everything 😂,0,online_comment,no,none,2,0.85
You don't belong herp..,0,online_comment,no,none,2,0.77
You don't belong here!!! 😂,0,online_comment,no,none,1,0.94
People like you ruin everything 🤮,0,online_comment,no,none,2,0.8
People like you ruin kverything,0,online_comment,no,none,2,0.86
People like you ruin everything!!!,0,online_comment,no,none,1,0.92
This group isvhorrible,0,online_comment,no,none,2,0.97
You don't belong here,0,online_comment,no,none,1,0.77
People liko you ruin everything??,0,online_comment,no,none,1,0.84
You don't belong here,0,online_comment,no,none,2,0.9
You don't belong here 🤮,0,online_comment,no,none,1,0.94
This grouH is horrible?? 😂,0,online_comment,no,none,1,0.97
Yhis group is horrible.. 😡,0,online_comment,no,none,1,0.75
People like you ruin everything,0,online_comment,no,none,2,0.9
This group is horrible?? 😡,0,online_comment,no,none,2,0.75
You don't belong here,0,online_comment,no,none,1,0.94
People like you ruik everything,0,online_comment,no,none,1,0.79
This group is horrible!!! 😂,0,online_comment,no,none,2,0.96
People like you ruin everything,0,online_comment,no,none,2,0.79
This group is horrible,0,online_comment,no,none,1,0.93
You don't belong here,0,online_comment,no,none,2,0.82
This ghoup is horrible,0,online_comment,no,none,1,0.88
You don't belong Dere,0,online_comment,no,none,2,0.9
You don't belong here,0,online_comment,no,none,2,0.8
People like youXruin everything 😡,0,online_comment,no,none,2,0.82
People like you ruin everytsing,0,online_comment,no,none,2,0.78
Peopld like you ruin everything,0,online_comment,no,none,1,0.75
This grouH is horrible 😡,0,online_comment,no,none,1,0.81
People like you ruin everything,0,online_comment,no,none,2,0.87
You don't belong here,0,online_comment,no,none,1,0.92
You don't belong here,0,online_comment,no,none,1,0.94
This group is horrible 🤮,0,online_comment,no,none,2,0.77
You dfn't belong here 🤮,0,online_comment,no,none,2,0.82
People like you ruin everything 😡,0,online_comment,no,none,1,0.93
You don't belong here,0,online_comment,no,none,2,0.87
This group is horrible 😡,0,online_comment,no,none,1,0.79
People like you ruin everything,0,online_comment,no,none,2,0.84
You don't belong here 😡,0,online_comment,no,none,1,0.81
This group is horrible,0,online_comment,no,none,2,0.76
This group is horrible,0,online_comment,no,none,2,0.93
This group is hojrible,0,online_comment,no,none,1,0.82
People like you ruin everything?? 🤮,0,online_comment,no,none,2,0.98
People like you ruin everything,0,online_comment,no,none,1,0.96
This group is horribTe,0,online_comment,no,none,1,0.92
People like you ruin everythiUg??,0,online_comment,no,none,2,0.83
You don't belong here,0,online_comment,no,none,2,0.82
This grozp is horrible,0,online_comment,no,none,2,0.86
Ybu don't belong here,0,online_comment,no,none,2,0.84
You don't belong here 😂,0,online_comment,no,none,1,0.97
You don't belong here,0,online_comment,no,none,1,0.78
This group is horrible,0,online_comment,no,none,2,0.92
People like you ruin everlthing 🤮,0,online_comment,no,none,1,0.9
People like you ruin everything,0,online_comment,no,none,2,0.94
People like you ruin everything,0,online_comment,no,none,1,0.88
You non't belong here 😂,0,online_comment,no,none,2,0.9
This group is horrible 😡,0,online_comment,no,none,2,0.98
You don't belong here?? 🤮,0,online_comment,no,none,1,0.77
People like you ruin everything,0,online_comment,no,none,2,0.78
You don't belong here,0,online_comment,no,none,1,0.84
You don't belong here 😂,0,online_comment,no,none,2,0.86
Thisegroup is horrible 🤮,0,online_comment,no,none,1,0.8
You don't belong here 😡,0,online_comment,no,none,1,0.77
This group is horzible 😡,0,online_comment,no,none,1,0.76
People like gou ruin everything,0,online_comment,no,none,1,0.93
People likeTyou ruin everything,0,online_comment,no,none,2,0.87
You don't belong here,0,online_comment,no,none,2,0.95
You don't belong here,0,online_comment,no,none,2,0.84
People like you ruin everything,0,online_comment,no,none,1,0.92
You don't belong here!!! 😡,0,online_comment,no,none,2,0.87
This group is horrible 😡,0,online_comment,no,none,2,0.9
You don't belong here,0,online_comment,no,none,2,0.84
This group is horrible..,0,online_comment,no,none,2,0.77
You don't belong here..,0,online_comment,no,none,1,0.98
You don't belong here,0,online_comment,no,none,2,0.95
People lQke you ruin everything,0,online_comment,no,none,2,0.82
People like you ruin everything 🤮,0,online_comment,no,none,1,0.98
This group is horrible 🤮,0,online_comment,no,none,2,0.82
People like you ruin everything??,0,online_comment,no,none,1,0.86
YLu don't belong here 😂,0,online_comment,no,none,2,0.93
People like you ruin everything.. 😂,0,online_comment,no,none,1,0.82
This grBup is horrible,0,online_comment,no,none,1,0.83
This group is hoOrible,0,online_comment,no,none,2,0.85
People like you ruin everything!!! 🤮,0,online_comment,no,none,2,0.86
ThiI group is horrible??,0,online_comment,no,none,2,0.78
This group is horrible??,0,online_comment,no,none,2,0.75
People like you ruin everything..,0,online_comment,no,none,2,0.97
This group is horrible,0,online_comment,no,none,2,0.83
This group is horrible??,0,online_comment,no,none,1,0.77
You don't belong here,0,online_comment,no,none,1,0.93
People like you ruin everything 😡,0,online_comment,no,none,1,0.82
You don't belongrhere,0,online_comment,no,none,1,0.79
You don't belong here,0,online_comment,no,none,2,0.98
People like you ruin everything!!!,0,online_comment,no,none,1,0.97
You don't belong here!!! 😡,0,online_comment,no,none,1,0.78
You don't belong here..,0,online_comment,no,none,1,0.97
This group is horrible!!!,0,online_comment,no,none,2,0.96
People like you ruia everything..,0,online_comment,no,none,2,0.9
You don't bSlong here!!! 😡,0,online_comment,no,none,2,0.88
You don't helong here..,0,online_comment,no,none,1,0.8
People like you ruin everything,0,online_comment,no,none,2,0.78
People like you ruin everything??,0,online_comment,no,none,1,0.9
This group is honrible..,0,online_comment,no,none,1,0.95
This group is horrible,0,online_comment,no,none,1,0.92
Hou don't belong here,0,online_comment,no,none,2,0.79
People like you ruin everything,0,online_comment,no,none,2,0.82
You don't belong here,0,online_comment,no,none,2,0.88
You don't belong here..,0,online_comment,no,none,1,0.9
This group is horrible 😡,0,online_comment,no,none,2,0.77
Youkdon't belong here 🤮,0,online_comment,no,none,2,0.9
This group is horrible??,0,online_comment,no,none,2,0.93
This group is horrible.. 😂,0,online_comment,no,none,1,0.79
YEu don't belong here,0,online_comment,no,none,1,0.81
You don't belong here 🤮,0,online_comment,no,none,1,0.81
You don't belong here!!!,0,online_comment,no,none,1,0.98
This group is horrible,0,online_comment,no,none,2,0.85
People like you ruin Gverything!!! 😂,0,online_comment,no,none,2,0.88
PeoplU like you ruin everything,0,online_comment,no,none,1,0.92
Feople like you ruin everything,0,online_comment,no,none,2,0.84
This group is horrible 🤮,0,online_comment,no,none,1,0.78
This group is horrible..,0,online_comment,no,none,2,0.91
People like you ruin everything 🤮,0,online_comment,no,none,2,0.91
This group is horrible??,0,online_comment,no,none,2,0.81
You don't belong here,0,online_comment,no,none,1,0.76
People like you ruin everythiLg,0,online_comment,no,none,2,0.91
You don't belong here 😡,0,online_comment,no,none,2,0.92
This group is horrible,0,online_comment,no,none,2,0.76
This group is horrible??,0,online_comment,no,none,2,0.92
You don't belong here,0,online_comment,no,none,1,0.98
This groupBis horrible..,0,online_comment,no,none,1,0.79
You don't belong hewe,0,online_comment,no,none,1,0.88
ThZs group is horrible,0,online_comment,no,none,2,0.92
You don't belong here,0,online_comment,no,none,2,0.81
You don't belong here 😂,0,online_comment,no,none,2,0.93
You don't belong here,0,online_comment,no,none,1,0.96
People like you ruin everything,0,online_comment,no,none,1,0.95
This group is horrible,0,online_comment,no,none,2,0.81
This group is horrible..,0,online_comment,no,none,1,0.94
This group is horrible!!!,0,online_comment,no,none,1,0.85
You don't belong here??,0,online_comment,no,none,2,0.81
People like you ruin everything!!!,0,online_comment,no,none,1,0.79
You don't belong here,0,online_comment,no,none,2,0.97
This group is horrible,0,online_comment,no,none,1,0.85
You don't belong here 😂,0,online_comment,no,none,1,0.96
People like you ruin everything??,0,online_comment,no,none,1,0.79
This group xs horrible,0,online_comment,no,none,1,0.93
This group is horrible 😡,0,online_comment,no,none,2,0.78
People like you ruin everything!!!,0,online_comment,no,none,2,0.75
You don't uelong here?? 🤮,0,online_comment,no,none,1,0.99
You don't belong here,0,online_comment,no,none,2,0.77
People like youEruin everything..,0,online_comment,no,none,1,0.86
People like you ruin everything,0,online_comment,no,none,2,0.96
You don't belong here!!! 😂,0,online_comment,no,none,1,0.95
You doj't belong here 😂,0,online_comment,no,none,2,0.86
You don't Welong here!!!,0,online_comment,no,none,1,0.9
People like you ruln everything 😂,0,online_comment,no,none,1,0.9
People like you ruin everything,0,online_comment,no,none,2,0.78
People like you ruin everything 🤮,0,online_comment,no,none,1,0.82
You don'j belong here!!! 😡,0,online_comment,no,none,1,0.82
You don't belong here,0,online_comment,no,none,1,0.84
This ggoup is horrible,0,online_comment,no,none,1,0.82
This group is horrible!!!,0,online_comment,no,none,2,0.81
People like you ruin everything??,0,online_comment,no,none,2,0.84
You don't belong here,0,online_comment,no,none,1,0.84
This group is horrible!!!,0,online_comment,no,none,1,0.87
This group is horrible,0,online_comment,no,none,2,0.79
People like you ruin everything,0,online_comment,no,none,2,0.94
People like you ruin everything,0,online_comment,no,none,1,0.96
This group is horrible!!!,0,online_comment,no,none,1,0.81
This group is horrible.. 😡,0,online_comment,no,none,2,0.78
This group is horrible 😂,0,online_comment,no,none,1,0.92
This group is horrible..,0,online_comment,no,none,2,0.97
This group is horrible,0,online_comment,no,none,2,0.76
This group is horrible,0,online_comment,no,none,2,0.75
You don't belong here,0,online_comment,no,none,1,0.79
This group is horrible,0,online_comment,no,none,2,0.91
You don't belong here!!!,0,online_comment,no,none,2,0.98
You don't belong here 😡,0,online_comment,no,none,1,0.93
