sentence,hate,harassment_type,severity
দাঁড়িওয়ালা বস্তির ছেলে টা কে শবনম ফারিয়া মাগীর সাথের গাঞ্জট্টা টারে তো জীবনে কোনদিন দেখি নাই।,1,hate_speech,4
"রুশো কি টাকার জোরে নায়ক না অভিনয়ের গুণে, না কি ইন্ডাষ্ট্রিতে নায়ক সংকট।",0,none,1
মোদী ব্যাপারে ডেস নয়,0,none,2
সব বিচারকদের জুতা পিঠা করা উচিত দুটা মেয়ে আছে নটির পুরিনতে নাটক করে যে ভাব লইছে যে তারা লাগে নাটক করে মাসুদ রানা এই ছবি বের হলে আমি কখনো দেখাত যাব না,1,hate_speech,5
শেখ মুজিবুর রহমান সহেব ভালো মানুয ছিলো মেডাম শেখ হাসিনা ও ভালো কিনতু বুজি না কিছু জারস আর খানকী আওয়ামীলীগ টারে বেইচা শেষ করলো আর অপু ওকিল কে সেফুদা কে দিয়ে চুদাই তে হবে মাগির কথায় তো খানকী দের মত ভালো হ আর কত চুদা দিবি,1,threat,4
কুত্তার বাচ্চা নাস্তিক,1,bullying,5
আমার অসম্ভব প্রিয় একটা মুভি💜💜,0,none,2
আল্লাহ ভন্ড তাহেরিকে হেদায়াত দান করুক আমিন।,0,none,2
খানকির ছেলে,1,hate_speech,4
লাব কি হে হলো মাগি,1,hate_speech,4
আমার বালের মুভি। তামিল মুভি নকল কইরা কাহিনী চোদাস খাংকির পোলা,1,sexual_harassment,4
পাপন ভাইয়ের কথায় যুক্তি আছেসুন্দর ভাবেই যুক্তিগুলো তুলে ধরেছেআমরাও দেখতে চাই কারা বাংলাদেশ ক্রীকেট টা কে নিয়ে ষড়যন্ত্র করতেছে!!,0,none,2
বাস্তব আর নাটক অনেক ডিপারেন্স আছে বুঝেছেন,0,none,1
তদন্ত সে করবে মাগীর পুত,1,hate_speech,5
তুই চুর বেটা পাপন,1,bullying,3
প্রেম করেপ্রেমে পড়ে কিন্তু প্রেম জমিয়ে করে এটা কেমন ভাষাপ্রেম কি হিমায়িত পণ্য যে জমানো ছাড়া কাজে লাগানো যায় না,0,none,1
বুম্বা দা সেরা অভিনেতা.....😍😍,0,none,1
স্যারের বউরে একবার ছাত্রলীগ দলাইমলাই করার পর তিনি প্রতিবাদে বৃষ্টিতে ভিজেছেন। পরে আবার তাদের মাথায় হাত রেখে দোয়াও করছেন। আগামীতে ছাত্রলীগের সেঞ্চুরি মানিকরা যদি স্যারকে রাস্তায় পেলে দোচেও তিনি পরদিন কলাম লেখবেন ছাত্রলীগের পাচা মারায় যে এত শান্তি! এত আরাম জানা ছিল না। আহ! কি সুন্দর বাথরুম হয়েছে আমার তা বলে ছাত্রদের আমি বুঝাতে পারবা?,0,none,2
এসব কান্নাকাটি করে করে লাভ অাছে। পুরুষ মহিলা সম্মিলিত ভাবে যেখানেই কাজ করতেছে সেখানেই এসব নিরবে চলতেছে। অাজ বাংলাদেশের জন পুরুষ এবং মহিলার চরিত্র প্রশ্নবিদ্ধ।,0,none,1
বুবলির দুধ এত বড় কেন সাকিব খান টিপে টিপে বড় করে ফেলেছে না,1,hate_speech,3
প্রতিবেশীদের অনেক ধন্যবাদ#অন্যায় হবে যেখানেপ্রতিরোধ হবে সেখানে#,0,none,1
আপনার সুন্দর মন আর চোখ দিয়ে পৃথিবীটা আরও অনেকদিন দেখতে হবে আপনাকে।,0,none,2
বোদা এক চাকা মুলা এক চাকা,0,none,1
ভাই বেয়াদব বেয়াদবেই থেকেজায় আর মানুষ হয়না আজতাই দেখাইলো ময়ুরি,0,none,2
পাগল ছাগল তুদের আর কেয়ে দেয়ে কোনো কাজ নায়,1,hate_speech,3
"ছোটখাটো একটা নির্বাচনী প্রচার হয়ে গেলো। যাই হোক, আমি বলবো দুর্নিতি মুক্ত বাংলাদেশ গড়ার অঙ্গীকার ১ নম্বরে হওয়া উচিৎ, যা আপনার চয়েজএ নাই। কারন হিসেবে বলবো বাংলাদেশে উন্নয়নের উন্নতির চেয়ে দুর্নিতিই বেশি।",0,none,1
"আপনার সুশীলগিরি যে দালালি সেটা সবাই জানে। পেট্রোল বোমা সহ কারা ধরা পড়ে সেটা আপনি দেখবেন না। কারণ কোন মিড়িয়া সেটা দেখাতে পারবেনা। অনলাইন পত্রিকাতেই সীমাবদ্ধ থাকবে। ভোটাধিকারের কথা বলুন। সবার মত প্রকাশের ব্যবস্থা করুন। মহিলাদের গ্রেফতার করা হচ্ছে কোন অপরাধে? তারা তো রাজনীিত করেনা। আপনি বিচার বহির্ভূত হত্যাকান্ডের বিরুদ্ধে বলুন। আপনার তো সেই চক্ষু নাই। আগুনে পুড়লে কষ্ট লাগে কিন্তু পঁচিশটা গুলি করে হত্যা করা কাউন্সিলরের মৃত্যুু আপনাকে নাড়া দেবেনা। বিশ্ব ইজতেমার জন্য মনকাঁদে কিন্তু হেফাজতের জন্য ঠোঁটে ক্রুর হাসি ফোটে। আপনি বুঝেও না বুঝার ভান করতে পারেন, কিন্তু প্রতিটি মানুষ আজ রাজনীতি নিয়ে ভাবে।",0,none,1
জার্সি পরা শুয়োরের বাচ্চাটাকে কুওা দিয়ে কামরানো দরকার ছিল মুশফিক কিছু বলে নাই বাকি শুয়োরের দলেরা কি করতেছে দেশটা একমাত্র চামচামির জন্যই রসাতলে গেছে,1,threat,3
চবিটা দেখে চোখে পানি চলে আসলো,0,none,1
এমন কিছু হবে সেটা আগেই পাপন সাহেব ঈগিত করেছেন,0,none,2
? তার স্বামীকে মারতে মারতে নিয়ে যাচ্ছে অথচ তার সেদিকে কোনো চিন্তাই নাই। আজিব লাগলো বিষয়টা।,0,none,2
রাইট।,0,none,2
এক বুড়া শয়তানের জন্য কতটা লোক মারা যাচ্ছে,1,threat,5
"শালার পুত পরিচালক বালের নাটক বানাইছে,ছেলের বদলে অন্যের মেয়েকে দিতে বলে।",1,bullying,5
অাহলে হাদিস অাহলে শয়তান অরে শয়তান তুই কার সাথে কাকে মিলাছ,0,none,2
আমরা জার মান নাই তাকে মানোনিয় বলে নিজেদের দংশ নিজেরা ডেকে নিয়ে আস্তাসি।আপনারাই বলেন আমরা জানি সে মুসলিম কিন্তু সে বলে মা দুর্গা আসলে নাকি দেশ ফসলে ভরে যায় কোনো মুসলিম এ কথা বলতে পারে। এরপর দেখেন দেশে নেয়ের অনিয়মের বিপক্ষে আনন্দলন করলে তা যদি সরকারের বিপক্ষে যায় তাহলে আপনি সেস। গত বসর জাবদ কেউ ভোট দিতে পারেনি দিতে দেয়নি তার আবার মান থাকে কি ভাবে । সে আমাদের মুসলমানদের লজ্জার। তেকে মাননীয় বলা যাবে না,0,none,1
ভিডিওতে তো খুব মজাই নিচ্ছিলেন এখন ধরা খেয়ে সন্তানের কথা মনে হলো!!আসলে এদের দোষ দিয়ে কি হবে ওদের স্যার তো নিদোর্ষ!!!হারামির জাত,1,threat,3
পাশে ছিলাম পাশে আছি ইন্শাআল্লাহ্ পাশে থাকবে আপনার জন্ন্য মহান আল্লাহ্ পাকের কাছে দোয়া করি তিনি যেন আপনার হায়াত বিদ্দি করে দেন এবং সামনের পথ চলা সহজ করে দেন যাতে করে এই রকম প্রতিবাদী ভিডিও আমরা আরে পাই আমিন অবশেষে আপনার জন্ন্য অনেক অনেক ভালবাসা ❤️💛💚❤️💛💚❤️💛💚,0,none,2
"অনেক রাত হইছে, তাতে অামার কি? অামিতো কমেন্ট পড়তে অাসছি",0,none,1
ম,0,none,1
"ভাই এই ছবিটি অন্য চেলেনে আছে যদি পারেন তাহলে এমন কিছু আন কমান ছবি দিন যা অন্য কোন চেলেনে নাই কেন যে আপনারা দেখা ছবি গুলো বার বারদিতেছেন তা বুঝতে পারছি না এক ছবি যদি তিন, চার টি চেলেনে থাকে তাহলে কি লাভ বলেন ভাই",0,none,1
সালমান শাহ্ শাবনূর আমার প্রিয় জুটি l love সালমান শাবনূর 👍👍👍💓💓💓💓আমার ভালো বাসার জুটি,0,none,2
গ্রামার শেখার সহজ উপায় !! https://www.youtube.com/bdhomeschool,0,none,2
মুশফিকের উপরে এখানেও অভিচার ! নিজের দেশেও শান্তি নেই 🤔🤔,0,none,2
দেশটা কি হয়ে গেল,0,none,2
আমার সারে আমার পাছা দিয়ে দিল আইক্কা আলা বাঁশ,1,threat,3
অকেক সুন্দর,0,none,2
মহিলাদের ধোকা খুবই মারাত্বক,0,none,1
দৃষ্টিকটুর কস কা দৃষ্টিকটু। না পারস বাংলা আমি শিওর ইংরেজিও পারস না। আমেরিকায় বইসা বাপের ট্যাকা নষ্ট না কইরা বাংলাদেশে ফেরত আও আর কাম কাজ করো। মা বাপ কিছুতো ফেরত পাইবো। নাইলেতো টোটাল লস।,0,none,2
একজন ভক্ত হিসেবে স্যারের কাছে আকুল আবেদন জানাচ্ছি-দয়া করে কোন ধরনের রাজনৈতিক মন্তব্য করবেন না।এই দেশের রাজনিতির ঘোলা জলে আমরা আপনার মতো মানুষকে দেখতে চাই না।,0,none,1
ধন্যবাদ বস,0,none,1
সাকিব এর কথাটি যথার্থ সত্যি কথাই বলেছেন,0,none,2
কিছু মনে করবেন না । আমার মনে হচ্ছে আওয়মীলীগ কিছু একটা ধামাচাড়া দেওয়ার জন্য সড়কের প্রতি বেশী নজর দিচ্ছে। এই সড়ক নিয়ে উত্তেজনা নিজেরাই করছে । এটাকে স্বভাবিক প্রক্রিয়ায় চলতে দেয়া উচিত। সড়ক নিয়ে এখন এত মাথা ব্যাথা কেন ? আগে কোথায় ছিল।,0,none,1
ধন্যবাদ স্যারকে তবে উনি নিজে এভাবে রাস্তায় নামার কারনে জ্যামটা আরও বেশি হয়েছে মেবি।,0,none,1
তোর উপর আল্লাহর গজব পড়ক,0,none,2
এরকম বাংলাদেশের ভিতরে টা জেলার পুলিশ সুপার শপটির লুচ্চা নাম্বার ওয়ান কারণ আমি থানার অনেক কাছে ছোট থেকে বড় হয়েছি পুলিশদের নেচার যে কত খারাপ তা আমি জানি,1,bullying,5
উভয়ে দুজনেই মাজার পুজারী তবে ঠিকই আছে,0,none,2
তোর গুদে গুলি সারা বিশ্বে মুসলিম জঙ্গি সংগঠন শেষ হচ্ছে আরো হবে সালা মুসলিমরা সব জঙ্গি,1,threat,3
সকল দোষের কারণ পাপন ওই শালারপুতে ঘটাইছে সব,1,bullying,3
আপনাকে অসংখ্য ধন্যবাদ যে সাবনাম ফারিয়া আর ওই হনুমান কে নিয়ে এত সুন্দর একটা ভিডিও বানানোর জন্য যে মানুষকে সম্মান করতে জানেনা তাকে আল্লাহতালা পছন্দ করেন না মনডা চাইতেছে ভাই শুয়োরের বাচ্চার সামনে পাইলে কি যে করতাম আল্লাহ ভালো জানে,0,none,2
"১০ বছর ক্ষমতায় থেকে ১২ বছরের পুরাতন জাবর কাটেন, লজ্জা করেনা আপনাদের?  জনপ্রিয়তার উচ্চ আসন থেকে কোন নর্দমায় নেমে এসেছেন ছদ্দবেশ নিয়ে হলেও যাচাই করবেন",0,none,1
তুমি কি মানুষ না কি না কুত্তা দোয়া করি তর ইওটিভ এর উপর টাডা পরক।,1,hate_speech,3
চার নাস্তিক্কে দেশ ছারা করতেহবে ওরা এদেশে তাকার কুনু ওদিকার নাই এটা মুছলমানদের দেশ কোনু নাস্তিকদের না ।,0,none,2
ভাই আমার কাছে কেনো জুতা নাই যে দিয়ে তোকে পিটাবো সালা,0,none,1
এই খানকি মাগী রা তোদের মাকে চুদবে,1,hate_speech,4
নাটকটা সুন্দর ছিল। এক কথায় অসাধারন।,0,none,1
আরেক মাগি ফোন করে বলে সে নাকি হজ্জে গিয়েছিল দেখে এসেছে লোকের মাছ আর কিনা কি বিক্রি করছে এই বিষয়ে প্রশ্ন করেছে মৌলানাকে আপনারাই বলেন মাগি কি হজ্জের নিয়তে গিয়েছিল,1,hate_speech,3
ডিসি লুচ্চার সর্দার দালালি করবেননা।,1,bullying,4
সাধনার পেটে ডিসির বাচছা আছে,1,hate_speech,4
এটা ভারতের সাথে সেচ্ছায় হারার একটা ইস্যু। খোজ নিয়ে দেখুন পাপন কাক্কু এর সাথে সরাসরি জরিত। তাই পাপন হঠান বাংলাদেশ িক্রকেট বাচান,0,none,2
পির বেসির ভাগই টাকা ও লুচ্চামি করার পাগল,0,none,1
বেয়াদোবের বাচচা বেয়াদব তোরে জুতা দিয়া পিটামু জানোয়ারের বাচচা,1,hate_speech,3
জনাব আজহারী সাহেবের অন্ধ ভক্তদের কাছে আমার কিছু কথা তোমরা তোমাদের বিবেককে সজাগ করে এগুলা পড় আর বলো কথাগুলা জনাব আজহারী সাহেব ঠিক বললো না ভূল বললো। তারাবির নামাজ রাকাত পরলেও হয়ে যাবে। নাউজুবিল্লাহ । এই জঘন্য ফতোয়া এই জ্ঞান পাপীর আগে আর কোন আলেম কখনো দিয়েছেন বলে আমার জানা নাই। সুন্নতে মুয়াক্কাদা নামাজ না পড়লেও কোন গুনাহ হবেনা। নাউজুবিল্লাহ অথচ এমন ফতোয়া কোন ফাসেক ব্যক্তি ব্যতীত কোন নিম্নমানের আলেমও কখনো দিতে পারেনা। মহিলারা রাস্তা ঘাটে হাট বাজারে যেখানেই যাবে চেহারা ও হাত খোলা রাখবে কোন সমস্যা নেই। তার মতে চেহারার পর্দা করা কোনো জরুরী বিষয় নয়। নাউজুবিল্লাহ প্রজেক্টেরের মাধ্যমে মহিলাদেরকে বয়ান শোনানো জায়েজ। নাউজুবিল্লাহ তাহলে আপনি নিজেই মহিলাদের প্যান্ডেলে গিয়ে বয়ান করলেই তো পারেন। পর্দার দরকার কি? রসূল সাঃ মক্কী জীবনে টেষ্ট ইনিংস খেলেছেন আর মাদানী জীবনে ছক্কা মেরেছেন। বল বাউন্ডারির বাইরে পাঠিয়েছেন। নাউজুবিল্লাহ আচ্ছা ভাই আজহারী! আপনি কি রসূলের জীবনকে ক্রিকেট খেলার মাঠ মনে করেছেন নাকি? রসূল সঃ এর বডি ছিল বডি বিউল্ডারদের মত সিক্স প্যাক। নাউজুবিল্লাহ খাদিজাতুল কুবরা হলেন তিনবার তালাক খাওয়া বৃদ্ধা মহিলা। তিনি ছিলেন পৌঢ়া। ইনটেক বা ভার্জিন ছিলেন না। আসতাগফিরুল্লাহ । কোনো হাদিসের কিতাবে খাদিজাতুল কুবরা রাঃ এর তালাকের কথা পাওয়া যায় নি হাদিসে শুধুমাত্র বিধবা কথাটি পাওয়া যায়। আল্লাহ্ মাফ করুন। অথচ রাসুল সাঃ খাদিজাতুল কুবরা রাঃ কে তাহেরা বলে ডাকতেন। যার অর্থ হল পুত পবিত্রা নারী। তাঁর জীবদ্দশায় আল্লাহ তায়ালা তাকে সালাম পাঠিয়েছেন। আল্লাহ ও রসূল সঃ এর শানে আবে হালা শব্দ ব্যবহার। আলী রাঃ শানে বেয়াদবীঃ মদ খেয়ে মাতাল হয়ে নামাজে দাঁড়িয়ে মাতলামি করে । নাউজুবিল্লাহ এসব বিবেকহীন কথা বলার পরেও যারা আজহারিকে নির্দোষ প্রমাণ করতে উঠে পড়ে লেগেছে আলেম ওলামাদেরকে গালাগালি করতেছে তারা গন্ড মূর্খ ছাড়া আর কিছুই নয়। উনি ওয়াজের মাহফিলে ছায়া ছবির গান গেয়ে স্রোতাদের বললেন আলহামদুলিল্লাহ বলতে গান শুনা গান গাওয়া গান গেয়ে আলহামদুলিল্লাহ পড়া কি জায়েয???,0,none,1
অনেক সুন্দর একটা রোস্ট। আমাদের সিলেটে রোস্ট হয় না। তাই সবাই সমাজকে পরিবর্তন করার নামে ভন্ডামি করে,0,none,2
মাদার্চুদ পাবলিক। গালি দিছে ত কি বাল হইছে হাজার মানুষ গালি ত দূরের কথা ভিডিও বানাইয়া আপলোড মারে ওইটা কিছু না।পোলাটারে একা পাইয়া হয়রানি করছে।কুমিল্লার পোলা হইলে চুলকানি কমাই দিত।গাঞ্জাখোর গুলা।🤬,1,threat,5
এ শিশু না বামন বছর বয়স হবে।,0,none,1
মম খানকি দারিওয়ালা ওর চোদাচুদির লাং,1,sexual_harassment,4
আব্বাসী সঠিক,0,none,2
এরা বিচারক বাইনচোদ মার্কা লোক যে কত প্রকার হতে পারে তা আজ দেখলাম এক হাজার টা গালি দিতে মন চাচ্ছে।,1,sexual_harassment,5
সাভাস বাঙ্গালী ভি পি নুরুল হক,0,none,2
তুমি বেচে থাকলা কি জন্য? চোখের সামনে নিজের স্বামীকে কুকুরের মত কুপিয়ে মেরেচে আপসোষ যে তুমি এখনো জীবিত!! আরে আমি হলে তো নিজের স্বামীকে জড়িয়ে ধরে মারা যাইতাম।,0,none,1
সাকিবকে সবাই মিস করবে । কিন্তু তোদের মত ফালতু ইউটিবারদের সামনে পাইলে বাঁশ দিয়ে দিব হারামির বাচ্ছা । সাকিব পর পর টি ভুল করেছে । বার কি করে ভুল হয় ? সস্তা জনপ্রিয়তা পেতে চাও ??,1,hate_speech,3
দারুণ ভাইয়া শো চালিয়ে যান 😃👍👍। সাদী।,0,none,1
ইসলাম বিদ্দেশি নাস্তিক মূর্তাদরা কি করে ইসলামের ও হাদীসের কথা মানবে।,0,none,2
গান গুলো খুব সুন্দর।,0,none,2
চারটা কুকুড় একজন মানুষ,0,none,2
শালিরা চোদা খাওয়ার পাগল,1,sexual_harassment,3
দীপু তু‌মি কোথায় এখন? তোমার সেই বন্ধুরা কে কোথায় অা‌ছে? কত বড় হ‌য়েছ তোমরা?,0,none,2
কিছুই হবেনা। ও মাথা উঁচু করেই পদে বহাল থাকবে।,0,none,2
আপনার মাথায় দুষ না কি যে ভারতের পক্ষে ভোট দিব আপনারা দেখেন না কি হারে ভারতে মুসলিম হত্যা করা হয় এতদস্বত্বে জানতে চাইছেন কার পক্ষে পাকিস্তানের পক্ষে কি হয়েছিল সালে তা আর জানতে চাইনা দুনিয়ার সবাই ভাল কেবল আমি বাদে,0,none,1
তুরার মারে চুদ্দাম শুদু বিগ্গাপন,1,threat,5
এই তো রেট কতো,1,hate_speech,5
সবতো ঠিক বউরে কি জবাব দিবে😚😎😎😎😎😎😎😎,0,none,1
পশু একটা,0,none,1
এটা পোষ্ট না এক জ্ঞান মূর্খ কুকুরের ঘেউঘেউ,1,hate_speech,4
ইমরুল কই হালা? তোদের সিলেকশন এর মারে বাপ ।,1,threat,4
এই মাগি তোর সাইয় কত,1,hate_speech,4
কি ভাই এরা কি কখনো বিচারক হয়েছিল মনে হয়তো না এটা এমনই একটা জায়গা এখানে আসলে মানুষ এমনি তো নার্ভাস হয় ভালো বলতে হবে তাদেরকে সাহস দিতে হবে না তুমি পারবা আর একটু প্র্যাকটিস করো এভাবে তাহলে হয় তাই না তা না বলে কি করছো একটা জীবনে পড়ছো এটা জানো আরে ভাই জানলে কেন তোমাদের মতন তো টিচের হয়ে যেত।,0,none,1
একটা বিড়ি ধরাইয়া বসে গেলাম কমেন্ট পরতে,0,none,1
ওরে কেউ দে ।,0,none,1
ওবাদুল ভাই ঠিক আছে।,0,none,2
আল্লাহ্ তোদের বিচার করবেন,0,none,2
ঠিক কোই চেন বাই মেয়েটা দুস,0,none,1
কি খেলে শালারা,1,bullying,3
একে দেশ থেকে বাহার করা হক,0,none,1
হ্বক কথা খুব তিতারে আজকে সত্য কথা বললে কিছু নাম ধারীদের জ্বলে উঠে? কারন তারা তো মুসলমান হয়ে ইসলামের নাম দিয়ে ধর্ম ব্যবসা করে? আল্লাহ মাফ করোক সবাইকে হেদাইয়ত দান করোক এই চাচাকে জুতা পিতা করা দরকার চিল হাজার বিডিও আছে মাজারে কি চলতাছে? চাচার চোখে ঐ গুলো দেখেনা?,0,none,1
"মান্না ভাইয়ের কোন তুলনা নাই,",0,none,1
ভাই আপনার কথা গুলো অস্থির,0,none,1
মানুষ দেখানে কাজ,0,none,2
এদেকে ধরে রিমান্ডে নিওয়া দরকা,0,none,2
তুমি যা দেখাও তুমি তো বাংলাদেশ যা সব ইউটিওবার পারেনা হাজার সালাম বস তমাকে,0,none,1
কত গুলো বিচারক নামে গরু বসে আছে।,1,hate_speech,4
শালারে নুচ্চাগো মতো দেখা যায়,1,bullying,5
সাকিব ছাড়া বাংলাদেশ দল মুল্যহিন,0,none,2
লুচ্চার হাফেজ,1,bullying,5
ঠকবাজ কইএক দেখাই আরেক,0,none,1
বন্ডদের যিকির আল্লাহ্ আল্লাহ্!!! আশ্চর্য কথা!!! তাহলে যারা মূর্তির যিকির করে তারাই হক??,0,none,1
মানুষ জে জাতেরেই হোক মা বাবাতো মা বাবাই তাদের তুলোনা কারো সাথে হয়না ওতো একটা জানোয়ার,0,none,1
অপু ও শাকিব হোক,0,none,2
এবার বিপিএল জমে উঠেছে,0,none,2
আগে মনে ছিল না কিন্তু যখন একজন জ্যান্ত পুড়িয়ে মেরেছিল তখন একটুও আফসোস হয়নি এখন মর শালা,1,bullying,3
ভাই তাকে কে বিয়ে করবে ত বিয়ে যে করবে তার পুষ্টির অবাব হবে না বালতি বরে পুষ্টি পাবে,0,none,2
"সত্যি বলতে জিহ্বাখানা মুখের মাঝে আটকালে, আর কিছু নয়, সমস্যাটা শুধুই জাফর ইকবালে।",0,none,2
পুরুষ যৌন কর্মীর ফোন নাম্বার,0,none,2
তাসকিনের মতো বলার কে বাদ দেওয়ায় আজ বাংলাদেশ টিমের এই অবস্থা সব ম্যাচ হারতাছে সালারা।,1,hate_speech,4
হ্যাকাররা আমার ইজ্জতহানি করেছে আমি এর সুষ্টু বিচার চাই মাননীয় প্রধানমন্ত্রীর কাছে যেমন সরকার তেমন তার রক্ষক !,0,none,2
এই কুলা লংগার বাচ্চাকে উপযুক্ত সাজা দেওয়া হোক,1,hate_speech,3
শান্তুনু কায়সার আপনাকে ধন্যবাদ!!!,0,none,2
আপনারা দু জন আমাদের একমাত্র মহামূল্যবান খনিজ সম্পদ! কামড়াকামড়ি কইরেন না গো!,0,none,1
মাদারচোদ টাকার জন্য ভূয়া ভিডিও তৈরি করা বন্ধ কর,1,sexual_harassment,3
কিছু বলার ভাষা খুজে পাচ্ছি না।,0,none,2
ওই তোর মারে চূদি,1,threat,3
রাসেলের সাপোর্ট গুলা কই,0,none,1
আমাদের বাসায় ভাড়াটে একজন ডিসি অফিসার থাকত উনার নজর খুব বিশ্রী নজর। আমি ভাবি ওরা শিক্ষিত হয়ে এ ধরনের কাজ করে আর অশিক্ষিত মূর্খরা কি করতে না পারে।এই কথাটাও ঠিক যে অনেকে ফাঁদে পড়ে যায় আর অনেকে নিজ থেকেই বেয়াদব। আমার মনে হয় উনি ফাঁদে পড়ে গেছে। কারণ অনেক সৎ ব্যক্তি দেখলাম নিজেদের ইচ্ছে থাকা সত্বেও শয়তানের কারণে নিজেরা ফাঁদে পড়ে যায়।,0,none,1
সটিক কাহিনী করেছেন আর বেশী করে করবেন আশা রাখি,0,none,1
তোমার বাচ্চারা এখন বাচঁবে কি মুখ নিয়ে তর মতো মায়ের ঘরে যেনো আল্লাহ কোন সন্তান না দেয়!!,0,none,2
বালের বালের চেলেন চালাও কিছু না বূইজাই ছারছো,0,none,1
বিসিবি কে না জানিয়ে শুধু শুধু আন্দোলন করার কি প্রয়োজন ছিল গাধার বাচ্চারা বিসিবিকে জানাবি আগে,0,none,2
স্যারের দোষ দিবি কেমনে তুই তোর মতো তেঁতুল দেখলে কার জিবেই না জল আসবে তাছাড়া তোর যা বডি স্ট্রাকচার জব্বার জিনিস নিগ্রো দিয়ে তোরে খেলানো যাবে এক সাথে টা লইতে পারবি তুই না জানিস স্যারের সংসার আছে তুই কেনো দুধ খাওইয়া স্যারকে মাতাল বানিয়ে উল্টা স্যারকে রেপ করলি ভিডিওতে যা দেখলাম স্যার তোরে কিছুই করতে পারে নাই তুই উল্টা স্যারের উপর চড়ে চড়ে উঠতে ছিলি যাইহোক কারো সংসারে অশান্তি করার আগে বিবেক খাটানো উচিত আর তোর মতো মহিলা কারো মা হতে পারে না সত্যি কারের গর্ভধারিণী মা কখনো এমন কাজ করে না অভাবে পরলে মানুষের বাসায় কাজ করে খায় নোংরামি করেনা বেশ্যাবৃত্তি করেনা।,1,hate_speech,4
আনেক ভালো লাগলো nice,0,none,1
আল্লাহ হেফাজতে রাখো নূর ভাইকে,0,none,1
এই লুইচ্চা কে অতি দূত চাকরি থেকে বাহির করে দেয়া হোক যদি না হয় তবে বুজবো এইটা ও আওয়ামীপন্থী পুলিশ,1,hate_speech,3
জানোয়ার,1,hate_speech,4
শালার বাচচা ভন্ড দেওয়ানবাগি। এরা কেমন মানুষরে৷ বাংলাদেশ এদের বিচার হয়না কেনো।।। এদের দেশ থেকে বাহির করে দেওক।। আল্লাহ এদের হেদায়েত দান করুন আমিন,1,bullying,5
কাওয়া কাদের কা কা কা কক কক শালা একটা চুতমারানি ভোট চোর,1,threat,4
কুত্তার বাচ্ছা তুই দালালি করবিনা নাইলে তুই ও বাচতে পারবিনা,1,bullying,3
আল্লাহ এমন ছেলে কাউকে দিওনা,0,none,1
পাগল ছাগল কোথাকার,1,hate_speech,5
"কি বলব অসাধারণ,, সত্যি দেখার <br />মত,অনেক ভাল লাগে,,তাই মাঝে মাঝেই<br />দেখি,,,",0,none,1
এই মাগিরে বাংলা দেশে রাখাই উচিত না মাগি ওর মায়রে চুদ্দে হবে কেন এমন খুলাংগার মেয়ে জন্ম দিছে,1,threat,3
ফারহানা আপা মদ খান নাকি আপনি???,0,none,2
অসম্ভব খানকি,1,hate_speech,5
ভারতী বাংলা মুভি কে আর কত কপি করে চলবেন এবার নিজেরা নিজের পায়ে হাঁটতে একটু চেষ্টা করেন বাংলার পরিচালক ভাইয়েরা,0,none,1
ম্যাচ ফিকচিং করার কোনো দরকার ছিলো না রে ভাই,0,none,1
মহিলারা পুরুষ নষ্টে কম দায়ী নয়,0,none,2
আহারে! এ যদি করা যাইতো🙂 তাইলে কত মুরিদরে করতাম😓 আর তাহসিন ভাইয়ের ফ্যানরা ধইরা ধইরা বাশ দিতো 😌,0,none,1
জাজগুলো মাগিবাজ। আর মাগি,1,hate_speech,4
মুসলিম মাদার চদ তোরা বাইরের মাল,1,hate_speech,4
এদের কে কুত্তা লীগ লায় দিয়ে মাথায় তুলছে,1,hate_speech,4
ঢাকালিগে আমপাইয়ার দুরনিতি বন্ধ এটা পাপনের ভূয়া কথাএবং কেমেরা সবগুলো খেলাতে লাগানো হইসে এটাও পাপনের ভূয়া কথাভবিষ্যৎ এর উন্নিরত জন্য এই জাগাটাই নজরদারি বারাতে হবে এবং দূরনিতি মূক্ত রাখতে হবে ।,0,none,1
"স্যার আপনার জন্য অনেক অনেক শুভকামনা রইল,,,,,আপনি খুব দ্রুত আমাদের মাঝে ফিরে আসুন,,,,,",0,none,2
তুকে কিছু বলার ভাষা নেই এটা দেখলে সয়তান ও ভয়পাবে,0,none,2
নায়ক খুজে পাইলো না আর,0,none,1
ইনু এখন মাইনকার চিপায়।,0,none,2
এরা তো জাহান্নামে যাবে,0,none,1
কাউয়া গো ব্যাক,0,none,1
এরা হলো পতিতালয় জন্ম হয়েছে,1,hate_speech,5
"বর্তমান পরিস্থিতিতে আমরা আপনার কাছ থেকে কোন লেখা পাবো, এমনটা আশা করিনি স্যার। এই লেখাটি লেখার চেয়ে কিছু না লেখাই ভাল ছিল। যাহোক, আমরা চাই- সবাই ভাল থাকুক, আমরা যত কষ্টেই থাকি না কেন। আমাদের বুঝতে অসুবিধা হচ্ছে না যে, আপনি একটু বেশিই ভাল আছেন এবং থাকবেন। কারণ আপনি ডাবল ফুলের মত পবিত্র যা আপনার লেখায় অতি সুন্দরভাবে ফুটিয়ে তুলেছেন। ভাল থাকুন স্যার।",0,none,2
