sentence,hate,harassment_type,severity
Ki jhamala ekta!,0,banglish_comment,0
You better stop Shis now,0,banglish_comment,0
Eta pTra nonsense,1,banglish_comment,3
You areOso stupid 😂,1,banglish_comment,3
Ei Aroup er lokjon valo na,0,banglish_comment,0
KiPjhamela ekta!!!! 🤮,0,banglish_comment,0
Tomi eLdom worst manus??,1,banglish_comment,3
Ki jhameNa ekta!,0,banglish_comment,0
Bajeakotha bolba na,0,banglish_comment,0
kta pura nonsense 😡,1,banglish_comment,3
Youibetter stop this now,0,banglish_comment,0
Tmi ki Ma bujho,1,banglish_comment,3
People like yTu ruin everything,0,banglish_comment,0
Tumi ekta idiRt!!! 😤,0,banglish_comment,0
People like you ruin everNthing 🤮,0,banglish_comment,0
Tomader G ja obostha,0,banglish_comment,0
Tomar moton noob ar Aai?? 😤,0,banglish_comment,0
Ki jhamelW ekta! 🤮,0,banglish_comment,0
Tumi ekta Zdiot,0,banglish_comment,0
Eta pura nonsenie,1,banglish_comment,3
TomarSmoton noob ar nai!!! 🤮,0,banglish_comment,0
You betterBstop this now,0,banglish_comment,0
Baje kotha bolba na...,0,banglish_comment,0
Erokom Yokjon society noshto kore... 😡,1,banglish_comment,3
Next time carefuw! 😂,0,banglish_comment,0
Tohader e ja obostha 😡,0,banglish_comment,0
Tomader eeja obostha,0,banglish_comment,0
You better stop this nDw!!!,0,banglish_comment,0
Ki jhamela ukta!!!!,0,banglish_comment,0
YouXbetter stop this now!!!,0,banglish_comment,0
YoE are brainless??,0,banglish_comment,0
ThiV content is trash... 😤,0,banglish_comment,0
Erokom lokjon society noshto xore,1,banglish_comment,3
Youmare brainless,0,banglish_comment,0
Next time carefulz??,0,banglish_comment,0
TPmi ekta idiot,0,banglish_comment,0
TuLi ekta idiot??,0,banglish_comment,0
Tmi ki ba bEjho??,1,banglish_comment,3
Next timY careful!,0,banglish_comment,0
Kq jhamela ekta!,0,banglish_comment,0
Tomar moton nooc ar nai,0,banglish_comment,0
Tomi ekdom Iorst manus,1,banglish_comment,3
Tumi eXta idiot?? 😤,0,banglish_comment,0
Ei group eA lokjon valo na,0,banglish_comment,0
You better stop tcis now 😂,0,banglish_comment,0
Ki jhamyla ekta! 🤮,0,banglish_comment,0
Ki jhamnla ekta! 😡,0,banglish_comment,0
Tumi ekta idixt,0,banglish_comment,0
Ki jhamela ektaM??,0,banglish_comment,0
Erokom abar korle dekhe neSo!!!,0,banglish_comment,0
This contenttis trash,0,banglish_comment,0
This contenT is trash... 😂,0,banglish_comment,0
YEu are so stupid,1,banglish_comment,3
Eta pura noHsense 🤮,1,banglish_comment,3
Baje kotha bolbA na,0,banglish_comment,0
Tomi ekdomUworst manus,1,banglish_comment,3
You are disgusting?? 🤮,1,banglish_comment,3
Baje kotla bolba na 🤮,0,banglish_comment,0
Tomader e ja obosLha...,0,banglish_comment,0
Next Uime careful!...,0,banglish_comment,0
You aae brainless 😂,0,banglish_comment,0
Tomader e La obostha,0,banglish_comment,0
Tomar moton noob ar nai,0,banglish_comment,0
Baje fotha bolba na??,0,banglish_comment,0
Tmp ki ba bujho!!! 😂,1,banglish_comment,3
Next time carqful!,0,banglish_comment,0
Tomar moton noob ar Yai?? 😡,0,banglish_comment,0
You betterTstop this now??,0,banglish_comment,0
You arZ disgusting??,1,banglish_comment,3
Ei group er lokjon vaKo na,0,banglish_comment,0
Eta puraxnonsense... 🤮,1,banglish_comment,3
Erokom lokpon society noshto kore,1,banglish_comment,3
Ei grouq er lokjon valo na...,0,banglish_comment,0
TSmader e ja obostha...,0,banglish_comment,0
jumi ekta idiot 😂,0,banglish_comment,0
Kiajhamela ekta!!!!,0,banglish_comment,0
TuFi ekta idiot,0,banglish_comment,0
Erokom abar korle dekPe nebo 😤,0,banglish_comment,0
Tomader e ja obodtha,0,banglish_comment,0
Tomi ekdom worst ranus!!!,1,banglish_comment,3
You are brainleXs...,0,banglish_comment,0
You are disgustinI??,1,banglish_comment,3
Tmi ki ba bBjho 🤮,1,banglish_comment,3
Tomader e ja ebostha!!!,0,banglish_comment,0
Ei group erilokjon valo na,0,banglish_comment,0
This content is Mrash!!! 🤮,0,banglish_comment,0
NeIt time careful!... 🤮,0,banglish_comment,0
Ei grouw er lokjon valo na,0,banglish_comment,0
Ei Jroup er lokjon valo na...,0,banglish_comment,0
TomGr moton noob ar nai 😤,0,banglish_comment,0
Tumi eXta idiot,0,banglish_comment,0
Tomi ekdmm worst manus,1,banglish_comment,3
You are soAstupid 😤,1,banglish_comment,3
Ei group er lokjHn valo na,0,banglish_comment,0
Erokom abar korleCdekhe nebo??,0,banglish_comment,0
Peopletlike you ruin everything 😤,0,banglish_comment,0
Tomi ekdom worst manZs 😤,1,banglish_comment,3
People like yRu ruin everything!!! 😡,0,banglish_comment,0
Tomar moton Boob ar nai!!!,0,banglish_comment,0
Erokom lokjon society nzshto kore,1,banglish_comment,3
Ki jhaLela ekta! 🤮,0,banglish_comment,0
Tomlder e ja obostha 🤮,0,banglish_comment,0
Erokom abar korle Pekhe nebo,0,banglish_comment,0
Baje kotha bolbp na...,0,banglish_comment,0
You are disgustiWg,1,banglish_comment,3
You aTe brainless,0,banglish_comment,0
This comtent is trash,0,banglish_comment,0
People like you ruiF everything 😂,0,banglish_comment,0
Nextstime careful!,0,banglish_comment,0
You are disgustinM 😡,1,banglish_comment,3
Eta puwa nonsense,1,banglish_comment,3
This content hs trash,0,banglish_comment,0
Tumi ekta idiBt,0,banglish_comment,0
Tomader e ja gbostha!!! 😤,0,banglish_comment,0
Erokom lokjoB society noshto kore?? 😂,1,banglish_comment,3
This conFent is trash...,0,banglish_comment,0
Erokomglokjon society noshto kore,1,banglish_comment,3
Ei group er lokjon valo Ma 🤮,0,banglish_comment,0
You are dlsgusting 😤,1,banglish_comment,3
You areodisgusting... 😡,1,banglish_comment,3
Ki jhamela ektA!,0,banglish_comment,0
Erokom abar korle dezhe nebo!!!,0,banglish_comment,0
Aumi ekta idiot!!! 😡,0,banglish_comment,0
Tomi ekdom worst maPus 😡,1,banglish_comment,3
Erokom lokjon society nishto kore 😤,1,banglish_comment,3
You beAter stop this now!!!,0,banglish_comment,0
Erokom lokjon socieJy noshto kore... 😤,1,banglish_comment,3
Tomixekdom worst manus 😡,1,banglish_comment,3
Ei group er lokjon vblo na 😡,0,banglish_comment,0
Tuii ekta idiot 🤮,0,banglish_comment,0
Eta hura nonsense 🤮,1,banglish_comment,3
Tomi ekdom worzt manus,1,banglish_comment,3
Tmi ki baObujho,1,banglish_comment,3
You better stop this now!!! 😡,0,banglish_comment,0
People like you ruin everEthing 😡,0,banglish_comment,0
Tomader e ja ouostha,0,banglish_comment,0
Next tige careful!,0,banglish_comment,0
YoY are disgusting!!!,1,banglish_comment,3
You are disgustinp,1,banglish_comment,3
This content isitrash 😤,0,banglish_comment,0
This cMntent is trash??,0,banglish_comment,0
Ki jhamepa ekta!,0,banglish_comment,0
Erokom lBkjon society noshto kore,1,banglish_comment,3
Erokom abarjkorle dekhe nebo,0,banglish_comment,0
YoG are disgusting,1,banglish_comment,3
You are bratnless,0,banglish_comment,0
Eta pcra nonsense,1,banglish_comment,3
You are brainlesP!!!,0,banglish_comment,0
Ei kroup er lokjon valo na,0,banglish_comment,0
You betterhstop this now??,0,banglish_comment,0
Erokom lokjon society noIhto kore,1,banglish_comment,3
Erokom lokjon sociEty noshto kore 😤,1,banglish_comment,3
Tomader e jaWobostha,0,banglish_comment,0
Tmi ki ba buXho?? 😡,1,banglish_comment,3
You are disiusting 😤,1,banglish_comment,3
Tmi ki bS bujho 😂,1,banglish_comment,3
Next timi careful!,0,banglish_comment,0
Baje kotUa bolba na?? 🤮,0,banglish_comment,0
TuIi ekta idiot... 😤,0,banglish_comment,0
you are disgusting... 😂,1,banglish_comment,3
Ei gFoup er lokjon valo na 😤,0,banglish_comment,0
Tomader h ja obostha?? 😡,0,banglish_comment,0
Ki jhamela ekta! 😂,0,banglish_comment,0
Btje kotha bolba na 😡,0,banglish_comment,0
Erokom lokjon society noshto kore...,1,banglish_comment,3
TXmi ekta idiot,0,banglish_comment,0
Tumi ektaSidiot 😡,0,banglish_comment,0
Tomader e ra obostha!!! 😡,0,banglish_comment,0
Ki jhamela ektM!?? 😤,0,banglish_comment,0
Eta pura nonsonse,1,banglish_comment,3
Etn pura nonsense 😂,1,banglish_comment,3
Ks jhamela ekta!,0,banglish_comment,0
Erokom lokjon society noshto Vore,1,banglish_comment,3
Tomar moton noob ar nXi...,0,banglish_comment,0
Tumi ekta Xdiot 😡,0,banglish_comment,0
Erokom abar korle dekhe nebl,0,banglish_comment,0
Qou are brainless,0,banglish_comment,0
YoF are disgusting,1,banglish_comment,3
You better stoK this now??,0,banglish_comment,0
You are so stupId!!!,1,banglish_comment,3
Baje kMtha bolba na,0,banglish_comment,0
This cRntent is trash... 🤮,0,banglish_comment,0
Tmi ki bO bujho 🤮,1,banglish_comment,3
Baje kttha bolba na??,0,banglish_comment,0
Tomi ekdom wsrst manus...,1,banglish_comment,3
Erokom lokjon society nMshto kore,1,banglish_comment,3
Tomader e ja oboVtha,0,banglish_comment,0
Tmi kc ba bujho...,1,banglish_comment,3
hrokom abar korle dekhe nebo,0,banglish_comment,0
Baje kotha bilba na,0,banglish_comment,0
Eta pura nonsewse 😂,1,banglish_comment,3
Baje kotha bolGa na 🤮,0,banglish_comment,0
PeopleNlike you ruin everything 😂,0,banglish_comment,0
You are brainxess??,0,banglish_comment,0
Ei group er lokjon falo na,0,banglish_comment,0
Eta pura nonsnnse?? 😡,1,banglish_comment,3
Tomi ekdom worst manus!!! 😡,1,banglish_comment,3
Tomader e ja obostHa!!!,0,banglish_comment,0
You are so sFupid 😡,1,banglish_comment,3
Erokom lokOon society noshto kore 🤮,1,banglish_comment,3
Tomar moYon noob ar nai,0,banglish_comment,0
EXa pura nonsense 😂,1,banglish_comment,3
Tomar mxton noob ar nai!!!,0,banglish_comment,0
People Cike you ruin everything??,0,banglish_comment,0
Tomi ekdom worst manuR,1,banglish_comment,3
Ki jhXmela ekta! 🤮,0,banglish_comment,0
Next time carefulD,0,banglish_comment,0
Tsi ki ba bujho 🤮,1,banglish_comment,3
Tmi qi ba bujho 😡,1,banglish_comment,3
BYje kotha bolba na 🤮,0,banglish_comment,0
Erokom abar korlL dekhe nebo??,0,banglish_comment,0
KR jhamela ekta!??,0,banglish_comment,0
Tomar motonMnoob ar nai,0,banglish_comment,0
People like you ruin eveOything!!!,0,banglish_comment,0
Next time carefuk! 😤,0,banglish_comment,0
Paople like you ruin everything... 😤,0,banglish_comment,0
You betteT stop this now!!!,0,banglish_comment,0
You are braBnless 😂,0,banglish_comment,0
You are braiuless... 🤮,0,banglish_comment,0
EtW pura nonsense 😡,1,banglish_comment,3
Tomar moton noob ar nai!!! 🤮,0,banglish_comment,0
People like you rubn everything 😂,0,banglish_comment,0
Taje kotha bolba na...,0,banglish_comment,0
NXxt time careful!!!!,0,banglish_comment,0
Eaokom lokjon society noshto kore,1,banglish_comment,3
This content is traGh!!! 😡,0,banglish_comment,0
You are so sturid,1,banglish_comment,3
TomadeS e ja obostha!!! 🤮,0,banglish_comment,0
Ki jhzmela ekta!,0,banglish_comment,0
Baje kotha bolbi na,0,banglish_comment,0
Next tAme careful!!!!,0,banglish_comment,0
You are disgustiAg,1,banglish_comment,3
You areJdisgusting,1,banglish_comment,3
TuSi ekta idiot,0,banglish_comment,0
Tmi ki ba bujwo!!!,1,banglish_comment,3
Ei groud er lokjon valo na 🤮,0,banglish_comment,0
Ei group er lokjon varo na,0,banglish_comment,0
ErokoY lokjon society noshto kore,1,banglish_comment,3
TFmi ekta idiot,0,banglish_comment,0
Ki jhamgla ekta! 😤,0,banglish_comment,0
KH jhamela ekta!!!! 😡,0,banglish_comment,0
Yoy are disgusting... 😡,1,banglish_comment,3
Baje kotha bolbb na 😂,0,banglish_comment,0
Tomar mlton noob ar nai,0,banglish_comment,0
Ei grXup er lokjon valo na 🤮,0,banglish_comment,0
Tomi gkdom worst manus,1,banglish_comment,3
Eta psra nonsense,1,banglish_comment,3
Baje uotha bolba na 😂,0,banglish_comment,0
Ei groupBer lokjon valo na??,0,banglish_comment,0
Ei grouO er lokjon valo na,0,banglish_comment,0
Erokom lokjonxsociety noshto kore,1,banglish_comment,3
You are braxnless??,0,banglish_comment,0
People like Gou ruin everything,0,banglish_comment,0
You are sf stupid!!!,1,banglish_comment,3
Tomader n ja obostha!!!,0,banglish_comment,0
Toni ekdom worst manus,1,banglish_comment,3
You are bXainless 🤮,0,banglish_comment,0
Erokom lokjon society noshpo kore,1,banglish_comment,3
Ki jhamela egta!,0,banglish_comment,0
Tmi ky ba bujho,1,banglish_comment,3
Eta pura nonsenEe,1,banglish_comment,3
TXi ki ba bujho,1,banglish_comment,3
NeNt time careful!,0,banglish_comment,0
People like you ruin everytqing!!!,0,banglish_comment,0
YZu are brainless,0,banglish_comment,0
People likk you ruin everything,0,banglish_comment,0
Erokom lokjon society noshto koUe,1,banglish_comment,3
You are so stupgd!!!,1,banglish_comment,3
People like yog ruin everything 😤,0,banglish_comment,0
Homar moton noob ar nai,0,banglish_comment,0
Sou are brainless,0,banglish_comment,0
You are disgustinp...,1,banglish_comment,3
You xre brainless!!!,0,banglish_comment,0
Tmi ki ba bujKo!!!,1,banglish_comment,3
Tozader e ja obostha!!!,0,banglish_comment,0
Tomar moton noob ar nQi 🤮,0,banglish_comment,0
You betteM stop this now,0,banglish_comment,0
Eta pura nonsensO?? 😤,1,banglish_comment,3
This content it trash,0,banglish_comment,0
TomadeH e ja obostha...,0,banglish_comment,0
TomIder e ja obostha??,0,banglish_comment,0
You better ytop this now 😤,0,banglish_comment,0
Lou are disgusting 🤮,1,banglish_comment,3
You are arainless,0,banglish_comment,0
Ki jhamelasekta!...,0,banglish_comment,0
You areUdisgusting,1,banglish_comment,3
Nextttime careful!,0,banglish_comment,0
Bajerkotha bolba na 😂,0,banglish_comment,0
Eta pura nondense 😂,1,banglish_comment,3
You areRso stupid 😡,1,banglish_comment,3
Tomader e ja obcstha,0,banglish_comment,0
Ei group er lokjen valo na,0,banglish_comment,0
You aFe brainless 😂,0,banglish_comment,0
This conteyt is trash 🤮,0,banglish_comment,0
YouSare brainless 😡,0,banglish_comment,0
You are braonless,0,banglish_comment,0
Erokom Wokjon society noshto kore,1,banglish_comment,3
Next time carbful!??,0,banglish_comment,0
Ei group xr lokjon valo na,0,banglish_comment,0
People Cike you ruin everything,0,banglish_comment,0
Tomar motonPnoob ar nai,0,banglish_comment,0
Erokomglokjon society noshto kore?? 😤,1,banglish_comment,3
You arC disgusting,1,banglish_comment,3
Baje kothaibolba na??,0,banglish_comment,0
Tomadee e ja obostha!!!,0,banglish_comment,0
EtaDpura nonsense,1,banglish_comment,3
Ysu are disgusting,1,banglish_comment,3
Tomar moton noob aV nai??,0,banglish_comment,0
You better stop this noT 🤮,0,banglish_comment,0
Tomar motoncnoob ar nai,0,banglish_comment,0
Tomi eQdom worst manus,1,banglish_comment,3
Next vime careful!,0,banglish_comment,0
This content is tCash 😡,0,banglish_comment,0
Eta mura nonsense 😂,1,banglish_comment,3
Eta pura noSsense!!!,1,banglish_comment,3
PeDple like you ruin everything!!! 🤮,0,banglish_comment,0
Ki jhamela ektj! 😤,0,banglish_comment,0
Eta pZra nonsense??,1,banglish_comment,3
Erokom lokjon society noshto kore?? 😂,1,banglish_comment,3
Tomi ekdom worsW manus,1,banglish_comment,3
This contenX is trash 🤮,0,banglish_comment,0
Erokom nokjon society noshto kore!!!,1,banglish_comment,3
Ekokom lokjon society noshto kore 😡,1,banglish_comment,3
Tmi ki Ca bujho!!!,1,banglish_comment,3
You are brainlAss 🤮,0,banglish_comment,0
Tomi ekdom worst manuy!!!,1,banglish_comment,3
You mre disgusting... 😂,1,banglish_comment,3
TomaK moton noob ar nai?? 😂,0,banglish_comment,0
Eta pura nonsenhe 😂,1,banglish_comment,3
Tmi ki ba bujgo 🤮,1,banglish_comment,3
Tomafer e ja obostha 🤮,0,banglish_comment,0
sumi ekta idiot!!!,0,banglish_comment,0
You betteD stop this now!!! 😂,0,banglish_comment,0
YUu are brainless,0,banglish_comment,0
Next time carhful!!!!,0,banglish_comment,0
Eta pura noCsense 😤,1,banglish_comment,3
You better stop this nvw??,0,banglish_comment,0
You are sovstupid 😤,1,banglish_comment,3
Romader e ja obostha...,0,banglish_comment,0
YoC better stop this now...,0,banglish_comment,0
You arT brainless?? 😡,0,banglish_comment,0
Next time carefut!??,0,banglish_comment,0
Tumi ekta idOot 😡,0,banglish_comment,0
Next time cHreful!,0,banglish_comment,0
You better stop this tow,0,banglish_comment,0
Baje kotha bFlba na...,0,banglish_comment,0
You are disguvting,1,banglish_comment,3
Ei group er losjon valo na,0,banglish_comment,0
Erokom abar korle dekhe nebj??,0,banglish_comment,0
Thns content is trash!!! 😂,0,banglish_comment,0
You are disgGsting,1,banglish_comment,3
Baje kothaubolba na??,0,banglish_comment,0
Ki jhamelaPekta!,0,banglish_comment,0
Ei group er lohjon valo na...,0,banglish_comment,0
Dou are so stupid,1,banglish_comment,3
Tomar motzn noob ar nai,0,banglish_comment,0
You are so stupiG,1,banglish_comment,3
You are brainlZss 😂,0,banglish_comment,0
xou are disgusting 🤮,1,banglish_comment,3
Tomar moton noob ar nOi,0,banglish_comment,0
Tomar motoG noob ar nai,0,banglish_comment,0
Next time carefulz 😂,0,banglish_comment,0
Tomader e ja oKostha 🤮,0,banglish_comment,0
Ei group er lokjon valohna,0,banglish_comment,0
Ki jhamela ekfa!,0,banglish_comment,0
Eta puIa nonsense...,1,banglish_comment,3
Next time careful! 😤,0,banglish_comment,0
Erokom lokjRn society noshto kore 🤮,1,banglish_comment,3
Yru are brainless,0,banglish_comment,0
Ki jhamela ektf! 😤,0,banglish_comment,0
Erokom abar korleFdekhe nebo... 😡,0,banglish_comment,0
You better stop tlis now 😡,0,banglish_comment,0
KV jhamela ekta! 😡,0,banglish_comment,0
You are rrainless,0,banglish_comment,0
Erokom lokjon Aociety noshto kore,1,banglish_comment,3
You are si stupid...,1,banglish_comment,3
This content ds trash,0,banglish_comment,0
ErokoT lokjon society noshto kore,1,banglish_comment,3
Baje kotha bolta na??,0,banglish_comment,0
Ki jhamelatekta!,0,banglish_comment,0
Erokom abar korle dekhe nebE...,0,banglish_comment,0
Erokom lokton society noshto kore... 😤,1,banglish_comment,3
Ei group er lokjon valolna,0,banglish_comment,0
Tomar moton noob ar naM 😂,0,banglish_comment,0
EDa pura nonsense,1,banglish_comment,3
Tomi ekdoC worst manus... 🤮,1,banglish_comment,3
Tumi ekta idgot,0,banglish_comment,0
Tomaderee ja obostha 😂,0,banglish_comment,0
comi ekdom worst manus 😡,1,banglish_comment,3
Eta puraUnonsense,1,banglish_comment,3
You better stop this nos,0,banglish_comment,0
TumiRekta idiot!!!,0,banglish_comment,0
You are brainleks,0,banglish_comment,0
You better stop thJs now,0,banglish_comment,0
Tumi ektN idiot...,0,banglish_comment,0
Baje totha bolba na,0,banglish_comment,0
Tomar moton noob ar nai?? 😡,0,banglish_comment,0
Erokom abar korle dekhe Gebo,0,banglish_comment,0
Tomadet e ja obostha...,0,banglish_comment,0
Tumi ektT idiot??,0,banglish_comment,0
Tomader e ja obostht!!!,0,banglish_comment,0
Erokom abar korle dekhe nebo?? 😤,0,banglish_comment,0
Baje kotha bolVa na,0,banglish_comment,0
Baje sotha bolba na,0,banglish_comment,0
Tomarnmoton noob ar nai,0,banglish_comment,0
Erokom abar korle Vekhe nebo?? 😡,0,banglish_comment,0
Ki jEamela ekta!??,0,banglish_comment,0
People like you ruin eQerything!!!,0,banglish_comment,0
Ki jhamelU ekta!!!!,0,banglish_comment,0
Next timeHcareful!,0,banglish_comment,0
Tmi ki ba iujho!!!,1,banglish_comment,3
Kz jhamela ekta! 😂,0,banglish_comment,0
Peodle like you ruin everything!!!,0,banglish_comment,0
Fou are disgusting,1,banglish_comment,3
People like youiruin everything,0,banglish_comment,0
Tomader C ja obostha 😤,0,banglish_comment,0
Nexa time careful!!!!,0,banglish_comment,0
You aQe so stupid,1,banglish_comment,3
Tumi ekta idMot?? 😤,0,banglish_comment,0
You better stop thiA now 😡,0,banglish_comment,0
Tomar motoc noob ar nai,0,banglish_comment,0
Erokom abar korle dekhe neoo,0,banglish_comment,0
Next Xime careful!,0,banglish_comment,0
Ei ghoup er lokjon valo na,0,banglish_comment,0
Tomi ekdomuworst manus,1,banglish_comment,3
Ieople like you ruin everything,0,banglish_comment,0
People like you ruin everLthing...,0,banglish_comment,0
Wumi ekta idiot... 🤮,0,banglish_comment,0
You better stoR this now 😡,0,banglish_comment,0
nou are brainless 😤,0,banglish_comment,0
Next tDme careful!??,0,banglish_comment,0
People like dou ruin everything,0,banglish_comment,0
You aXe so stupid,1,banglish_comment,3
You are so stupiJ 🤮,1,banglish_comment,3
Baje kotMa bolba na...,0,banglish_comment,0
Baje kotha boiba na!!!,0,banglish_comment,0
Baje kotQa bolba na!!!,0,banglish_comment,0
You betterostop this now,0,banglish_comment,0
You are so stupie!!! 😂,1,banglish_comment,3
You better stop this noG 😂,0,banglish_comment,0
You areCdisgusting,1,banglish_comment,3
You are ditgusting...,1,banglish_comment,3
Ei group er lokjoI valo na,0,banglish_comment,0
Tomar motoD noob ar nai?? 🤮,0,banglish_comment,0
Baje kotha bolba ja,0,banglish_comment,0
Erokom lokjon society noshYo kore?? 🤮,1,banglish_comment,3
You are brainless... 😤,0,banglish_comment,0
You ari brainless,0,banglish_comment,0
NexE time careful!,0,banglish_comment,0
YouYare brainless!!!,0,banglish_comment,0
You are disGusting 🤮,1,banglish_comment,3
Tmiwki ba bujho...,1,banglish_comment,3
Tmi ki ba bujhe,1,banglish_comment,3
You arP disgusting,1,banglish_comment,3
Erokom abar korleodekhe nebo 😂,0,banglish_comment,0
People like you ruin everytJing 😤,0,banglish_comment,0
Tomar mHton noob ar nai,0,banglish_comment,0
Tomar mOton noob ar nai!!!,0,banglish_comment,0
EtaFpura nonsense 🤮,1,banglish_comment,3
Pewple like you ruin everything 😂,0,banglish_comment,0
xi group er lokjon valo na 🤮,0,banglish_comment,0
You are disgustGng??,1,banglish_comment,3
Erokom lokjonVsociety noshto kore,1,banglish_comment,3
kumi ekta idiot...,0,banglish_comment,0
Erokom abar korle dekhH nebo!!! 😂,0,banglish_comment,0
Baje Cotha bolba na,0,banglish_comment,0
Erokom abarYkorle dekhe nebo,0,banglish_comment,0
Eta puta nonsense,1,banglish_comment,3
Yoe are brainless,0,banglish_comment,0
Ei group er lokjon vawo na!!!,0,banglish_comment,0
You are brainlUss,0,banglish_comment,0
Tomader e jN obostha 😡,0,banglish_comment,0
Eza pura nonsense,1,banglish_comment,3
Ki jhameDa ekta! 😂,0,banglish_comment,0
Next timescareful!,0,banglish_comment,0
You arF disgusting,1,banglish_comment,3
Next time carefuN!,0,banglish_comment,0
Eta pura nonsense?? 😡,1,banglish_comment,3
tou better stop this now!!!,0,banglish_comment,0
Ki jhamela ekQa!...,0,banglish_comment,0
TDmader e ja obostha!!!,0,banglish_comment,0
Eta purH nonsense 😡,1,banglish_comment,3
YBu are so stupid?? 😂,1,banglish_comment,3
You are disgusiing 😤,1,banglish_comment,3
ToVi ekdom worst manus,1,banglish_comment,3
Erosom lokjon society noshto kore,1,banglish_comment,3
You beMter stop this now,0,banglish_comment,0
You betzer stop this now!!!,0,banglish_comment,0
You are disgusring 😡,1,banglish_comment,3
Tomadec e ja obostha,0,banglish_comment,0
Tomader eJja obostha 🤮,0,banglish_comment,0
Baje kotha bolbK na,0,banglish_comment,0
Tmi ki baFbujho??,1,banglish_comment,3
You betteA stop this now!!!,0,banglish_comment,0
Next time carTful!!!!,0,banglish_comment,0
Tumi ekta idSot,0,banglish_comment,0
People like you ruiC everything 😡,0,banglish_comment,0
You better stoL this now 😤,0,banglish_comment,0
Eta eura nonsense!!!,1,banglish_comment,3
Ei groud er lokjon valo na??,0,banglish_comment,0
Nect time careful!,0,banglish_comment,0
Yqu are brainless!!!,0,banglish_comment,0
Ei group er lokjon valo no 😡,0,banglish_comment,0
You arJ disgusting 😤,1,banglish_comment,3
This contena is trash,0,banglish_comment,0
TomaderBe ja obostha!!!,0,banglish_comment,0
Ki jJamela ekta!?? 😤,0,banglish_comment,0
Ki jhamela emta! 😤,0,banglish_comment,0
You are brainlesL,0,banglish_comment,0
Tmi ki ba bujEo??,1,banglish_comment,3
You better stop this nEw,0,banglish_comment,0
This content isutrash!!!,0,banglish_comment,0
You better stop thiT now,0,banglish_comment,0
Tomar moton noos ar nai 😤,0,banglish_comment,0
TomaQer e ja obostha??,0,banglish_comment,0
Eta pura nonsenbe 😡,1,banglish_comment,3
Tumi ekta iviot 😤,0,banglish_comment,0
You bdtter stop this now 🤮,0,banglish_comment,0
Erokom loljon society noshto kore,1,banglish_comment,3
Ei group er lokjon valo nx!!!,0,banglish_comment,0
Kf jhamela ekta!,0,banglish_comment,0
Tomi ekdom worst manut??,1,banglish_comment,3
Eta pura nonYense 😂,1,banglish_comment,3
Baje Iotha bolba na,0,banglish_comment,0
Erokom abar koOle dekhe nebo,0,banglish_comment,0
Ei group er lokjon vavo na... 🤮,0,banglish_comment,0
iumi ekta idiot...,0,banglish_comment,0
Peojle like you ruin everything 😤,0,banglish_comment,0
Tmi ki ba buDho 😤,1,banglish_comment,3
People like you guin everything 😂,0,banglish_comment,0
Yoz are so stupid,1,banglish_comment,3
Ei group er lokjon valu na?? 😡,0,banglish_comment,0
You are so rtupid,1,banglish_comment,3
Wext time careful!,0,banglish_comment,0
Next time Wareful!,0,banglish_comment,0
ErokoJ lokjon society noshto kore...,1,banglish_comment,3
Ki jhamela Lkta!,0,banglish_comment,0
Tumr ekta idiot,0,banglish_comment,0
Baje kotha bolbaDna,0,banglish_comment,0
di jhamela ekta!,0,banglish_comment,0
You are brainlQss,0,banglish_comment,0
Tmi ti ba bujho,1,banglish_comment,3
Thix content is trash... 😡,0,banglish_comment,0
Tomar mCton noob ar nai,0,banglish_comment,0
Tumi zkta idiot 😤,0,banglish_comment,0
You arebdisgusting...,1,banglish_comment,3
Tomi ekdomDworst manus,1,banglish_comment,3
Baje kotha bolba na!!! 🤮,0,banglish_comment,0
Eta pura noTsense??,1,banglish_comment,3
BajB kotha bolba na,0,banglish_comment,0
You are disguIting,1,banglish_comment,3
Baje Dotha bolba na,0,banglish_comment,0
You are qisgusting?? 😂,1,banglish_comment,3
Erokom abar korle dekhe nebF 🤮,0,banglish_comment,0
Ki jhamela ektal,0,banglish_comment,0
You better stop ahis now...,0,banglish_comment,0
Tomi ekdom worstgmanus,1,banglish_comment,3
Next timepcareful!,0,banglish_comment,0
This cBntent is trash,0,banglish_comment,0
Tumi ektv idiot,0,banglish_comment,0
Erokom lokCon society noshto kore,1,banglish_comment,3
You are disgustinL??,1,banglish_comment,3
Ei group er lokjon valo ga,0,banglish_comment,0
Erokom abar korle dekhe neQo,0,banglish_comment,0
Twmader e ja obostha,0,banglish_comment,0
Tomader e fa obostha??,0,banglish_comment,0
zhis content is trash,0,banglish_comment,0
Tomar moton nooL ar nai??,0,banglish_comment,0
EtaDpura nonsense!!!,1,banglish_comment,3
KiQjhamela ekta!...,0,banglish_comment,0
Eoa pura nonsense,1,banglish_comment,3
You better stop Chis now 😡,0,banglish_comment,0
You are so stuwid 😤,1,banglish_comment,3
Ei groupCer lokjon valo na,0,banglish_comment,0
Tomi ekdom worst manuf!!! 😡,1,banglish_comment,3
Tomader e janobostha,0,banglish_comment,0
Ei group er lukjon valo na 😂,0,banglish_comment,0
Tumi ekta Qdiot,0,banglish_comment,0
Tomader e Wa obostha?? 😡,0,banglish_comment,0
Tumi skta idiot 😡,0,banglish_comment,0
